953.272470936 , 0.0679631871928 , 2.74926291673 , 0.54215414777 , 0.917197452712 , 4.67975871477 , 9.28793150882 , 3.69145972125 , 3.36560921078 , 1.42619220391 
0.137356798916 , 1113.38117757 , 5.43631123233 , 1.42454581942 , 0.525397319608 , 1.22399740136 , 5.77888939383 , 1.08228201626 , 5.66435300892 , 0.345689443531 
7.5482298249 , 2.39472780495 , 960.12067829 , 14.2224389542 , 6.38108066241 , 0.193625912656 , 9.52470011766 , 13.4766048604 , 15.3547373 , 2.78317627247 
1.77347370308 , 2.2726540958 , 20.5856188658 , 928.512414173 , 1.34092818047 , 17.6122089924 , 0.969985627222 , 11.8341938207 , 17.4272970735 , 7.67122546775 
1.38428577503 , 1.89363362403 , 2.02306590959 , 0.114480187543 , 932.867454002 , 1.58725660529 , 13.2478858726 , 2.00212318489 , 5.71336364887 , 21.1664511897 
13.6360932481 , 1.81964090614 , 2.26743281247 , 20.133995981 , 7.66441944204 , 802.959480868 , 12.4417662548 , 4.42583799065 , 16.9400044252 , 9.71132807122 
11.1911914566 , 2.85461569226 , 6.13773885318 , 0.183130818318 , 15.5475900577 , 10.1563069497 , 904.889654662 , 1.05591115915 , 5.72524860534 , 0.258611745341 
0.947798547966 , 9.29196240422 , 21.8371497374 , 8.84443803039 , 5.52113681466 , 0.965242084794 , 0.0416995560937 , 945.228152906 , 1.11672627893 , 34.20569364 
7.9644080959 , 3.08738304687 , 8.10386652127 , 25.7534086855 , 8.71925466769 , 19.6690985425 , 8.86990736302 , 6.33868892587 , 870.30779709 , 15.1861870611 
5.4613763153 , 4.25489699807 , 1.12305558035 , 8.55640219224 , 38.2131026842 , 10.2889578885 , 1.334591174 , 20.3516279945 , 9.8602605405 , 909.555728632 
